section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024184344740,-22.317074,6.95122,1.463415,0.018555,0.018188,-0.008362,0.5608036391976441,-44.53334721134968,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024189284740,-23.414635,6.707317,1.097561,0.032043,0.019531,-0.006042,0.3519259740908751,-44.750531395080515,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024194224740,-24.512196,6.646342,0.792683,0.032593,0.013916,-0.002808,0.13047694806792265,-44.94065872588888,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024199164740,-25.487806,6.280488,0.731707,0.036438,0.006531,0.00415,-0.08836545657942452,-45.07308242584756,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024204104740,-26.280489,6.097561,1.036585,0.033752,0.001465,0.008606,-0.2931026776567762,-45.17258561142731,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024209044740,-26.890245,5.731708,1.158537,0.030579,-0.012146,0.013733,-0.47260283647233337,-45.20386036531059,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024213984740,-27.073172,5.365854,0.792683,0.032471,-0.030212,0.020569,-0.617363836763019,-45.186318791139826,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024218924740,-26.95122,4.878049,0.487805,0.033386,-0.041809,0.025574,-0.7414512497292947,-45.15187891670931,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024223864740,-26.280489,4.390244,0.304878,0.034668,-0.043213,0.026062,-0.8654873469918982,-45.11410683992247,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024228804740,-25.609756,4.146341,0.731707,0.037292,-0.030518,0.015564,-1.031736694689755,-45.09560749556866,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024233744740,-25.182928,3.902439,1.585366,0.042542,-0.023376,0.014648,-1.2141696913590465,-45.10293432168814,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024238684740,-24.512196,3.658537,2.378049,0.042664,-0.036133,0.017883,-1.3714411499432515,-45.07526946800908,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024243624740,-23.719513,3.414634,2.987805,0.044067,-0.050659,0.027405,-1.4945553750985994,-45.02477712234182,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024248564740,-22.560976,2.926829,3.04878,0.048828,-0.049133,0.024719,-1.6310506584607651,-44.975329676863794,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024253504740,-21.707317,2.5,2.865854,0.051392,-0.032349,0.022156,-1.7903036723474202,-44.954153499194376,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024258444740,-21.524391,1.95122,2.621951,0.047241,-0.029175,0.024414,-1.9389509239133815,-44.93289374785593,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024263384740,-21.341463,1.158537,1.646341,0.041748,-0.041016,0.039001,-2.043343930408213,-44.88887711739824,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024268324740,-20.914635,0.243902,0.365854,0.040833,-0.0495,0.049988,-2.129926472308739,-44.83857679291694,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024273264740,-20.609756,-0.670732,-0.670732,0.040955,-0.03595,0.045532,-2.228564738833711,-44.80268982628348,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024278204740,-21.341463,-1.402439,-1.158537,0.039246,-0.013367,0.033752,-2.3514366572780716,-44.80802305382326,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024283144740,-22.5,-1.95122,-1.158537,0.033264,0.004089,0.026917,-2.4760624049094417,-44.8638358727589,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024288084740,-23.780489,-2.560976,-0.792683,0.029602,0.002991,0.032837,-2.5767806276323597,-44.91495432362109,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024293024740,-24.939026,-2.987805,-0.060976,0.027893,0.006226,0.033752,-2.6672807710397137,-44.97852400500551,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024297964740,-25.792683,-3.109756,0.853659,0.028992,0.014099,0.03186,-2.7572611770567335,-45.068844716278164,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024302904740,-26.646341,-3.109756,2.317073,0.02948,0.016724,0.034119,-2.8382616284395397,-45.166046354306644,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024307844740,-27.195122,-2.926829,3.597561,0.029419,0.012451,0.03717,-2.9123143030788583,-45.25161300880197,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024312784740,-27.682928,-2.987805,4.634146,0.031067,0.015381,0.04187,-2.9783824524205045,-45.34135822479769,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024317724740,-27.987806,-2.987805,5.914634,0.031006,0.018127,0.044006,-3.036546239608043,-45.43543607974519,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024322664740,-28.353659,-2.865854,6.52439,0.02301,0.010559,0.056152,-3.0674403109488537,-45.50700177868856,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024327604740,-28.658537,-3.109756,6.52439,0.024475,0.010498,0.065796,-3.0935560761984107,-45.57711001265835,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024332544740,-28.841465,-3.47561,6.158537,0.018066,0.006775,0.067749,-3.1079331670171655,-45.64168777742549,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024337484740,-29.024391,-3.963415,5.853659,0.014954,0.007019,0.068604,-3.1161126156189596,-45.707689793055835,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024342424740,-29.268293,-4.268293,5.365854,0.013184,0.011414,0.069336,-3.1220734593823636,-45.78180904748896,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024347364740,-29.390245,-4.268293,4.939024,0.017334,0.015503,0.064758,-3.1384846258405332,-45.864990144487194,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024352304740,-29.695122,-4.207317,5.365854,0.023926,0.039368,0.051331,-3.169844231776125,-45.997261251318974,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024357244740,-30.670732,-3.902439,6.280488,0.027222,0.062927,0.040894,-3.2029931041273585,-46.177361302754264,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024362184740,-32.439026,-3.353659,6.890244,0.026001,0.066711,0.031921,-3.2367908549055926,-46.384361785691084,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024367124740,-34.390244,-3.109756,6.646342,0.02124,0.061035,0.034119,-3.265566773262691,-46.59262051351726,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024372064740,-36.036587,-3.04878,5.54878,0.021362,0.052795,0.033813,-3.3019448634246373,-46.801521465717286,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024377004740,-37.743904,-3.109756,3.719512,0.018494,0.050232,0.032837,-3.3403596679293344,-47.01942621003769,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024381944740,-39.817074,-3.292683,2.134146,0.02356,0.047119,0.035034,-3.393368229528619,-47.24064646656828,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024386884740,-42.012196,-3.47561,0.853659,0.020142,0.042358,0.034912,-3.4454910081382195,-47.4677349838517,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024391824740,-43.963417,-3.658537,-0.182927,0.020569,0.040955,0.034607,-3.5021166556790604,-47.70416208009556,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024396764740,-46.036587,-3.719512,-1.036585,0.024902,0.047119,0.028198,-3.571645010051327,-47.9732746072919,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024401704740,-47.682926,-3.597561,-1.341463,0.023865,0.060669,0.017578,-3.638524862125564,-48.289937391076904,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024406644740,-49.268295,-3.231707,-1.219512,0.021851,0.070374,0.010864,-3.6991055023466117,-48.63715340932592,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024411584740,-51.036587,-2.926829,-0.548781,0.017883,0.068909,0.013245,-3.750661980876856,-48.98771567314111,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024416524740,-52.439026,-2.439024,0.426829,0.016541,0.062744,0.015015,-3.800459533737495,-49.33742035548801,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024421464740,-53.292683,-2.073171,1.52439,0.021729,0.062439,0.016357,-3.8585781856875485,-49.68651776084184,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024426404740,-53.597561,-1.463415,2.865854,0.018799,0.061279,0.015686,-3.9095484487404235,-50.03796189212005,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024431344740,-53.414635,-0.670732,3.902439,0.018188,0.060608,0.018188,-3.958402113714669,-50.38149759832615,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024436284740,-53.109756,-0.243902,4.756098,0.018982,0.052917,0.021851,-4.010540803527874,-50.7073461289103,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024441224740,-52.317074,0.121951,5.365854,0.023254,0.04187,0.030212,-4.072308150922311,-50.995321299243244,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024446164740,-51.707317,0.426829,5.914634,0.026367,0.03656,0.028503,-4.145046258041901,-51.274632432708415,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024451104740,-51.158539,0.670732,5.792683,0.027649,0.03302,0.032104,-4.220356578817842,-51.53805686251326,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024456044740,-50.42683,0.731707,5.731708,0.024109,0.035034,0.03064,-4.289302160314577,-51.80519594335297,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024460984740,-49.7561,0.609756,5.304878,0.020386,0.043579,0.027527,-4.348783531393565,-52.0910867994495,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024465924740,-49.268295,0.304878,4.390244,0.024719,0.060974,0.021057,-4.41223240421391,-52.40953253748816,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024470864740,-48.719513,0.426829,3.719512,0.027649,0.080017,0.010864,-4.476340227985872,-52.75887810665918,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024475804740,-48.414635,0.487805,3.414634,0.030762,0.085693,0.004883,-4.545267420738668,-53.12070212200271,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024480744740,-48.475613,0.731707,3.292683,0.029602,0.084961,0.002991,-4.614517496237482,-53.48757877757649,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024485684740,-48.719513,0.97561,3.04878,0.026306,0.077942,0.000671,-4.684405683158559,-53.86146677439507,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024490624740,-49.451221,1.341463,2.5,0.023804,0.07312,-0.005981,-4.7569048958796145,-54.25701970402105,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024495564740,-50.121952,1.585366,2.012195,0.023743,0.068726,-0.012085,-4.835932089557701,-54.674242848770746,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024500504740,-51.219513,2.012195,2.012195,0.026428,0.072937,-0.019836,-4.9199992641677,-55.11540228407017,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024505444740,-52.682926,2.378049,2.378049,0.032288,0.081604,-0.022888,-5.010053317064859,-55.56411675887375,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024510384740,-54.085365,2.804878,3.170732,0.032837,0.075928,-0.020569,-5.105502471899229,-56.01587671397826,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024515324740,-55.42683,3.170732,3.902439,0.032837,0.065552,-0.01886,-5.211145245831261,-56.47347014440683,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024520264740,-56.402439,3.414634,4.085366,0.031921,0.061096,-0.011841,-5.319045356368719,-56.91779482859789,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024525204740,-57.012196,3.47561,3.902439,0.028931,0.062866,-0.007507,-5.417623323012549,-57.35564306460728,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024530144740,-57.439026,3.292683,3.47561,0.028748,0.061768,-0.002502,-5.515773670432566,-57.7825384655643,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024535084740,-57.560978,2.987805,2.987805,0.026917,0.056458,0.006409,-5.611483914441294,-58.185235896865294,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024540024740,-57.2561,2.439024,2.317073,0.030212,0.049316,0.013428,-5.7164867261480765,-58.5611011715915,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024544964740,-56.646343,1.890244,1.463415,0.028381,0.04425,0.021179,-5.8161335324251695,-58.91063698175665,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024549904740,-55.914635,1.52439,0.97561,0.02478,0.041992,0.020691,-5.9104053137753,-59.257250239458244,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024554844740,-55.121952,0.914634,0.792683,0.019958,0.040771,0.021118,-5.992190235653226,-59.599887626566584,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024559784740,-54.390244,0.426829,0.487805,0.021667,0.047974,0.017639,-6.073391583744666,-59.95844729889936,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024564724740,-53.719513,0.182927,0.182927,0.01709,0.061157,0.012207,-6.136978066327998,-60.341830582998,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024569664740,-53.292683,0.0,0.914634,0.018799,0.066833,0.008667,-6.199123701790427,-60.73450568917596,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024574604740,-52.865856,0.243902,1.829268,0.019043,0.072388,0.005127,-6.257998512284246,-61.135107833277715,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024579544740,-52.743904,0.365854,2.804878,0.020874,0.084351,-0.004395,-6.313130840932445,-61.55727493134657,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024584484740,-52.743904,0.731707,4.268293,0.023804,0.089539,-0.003845,-6.369346710874709,-61.976336101661616,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024589424740,-52.92683,1.280488,5.792683,0.023254,0.089844,-0.009827,-6.4232990819338625,-62.40772456215802,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024594364740,-53.231709,1.829268,6.646342,0.021423,0.094116,-0.014282,-6.472148671607499,-62.84898274117282,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024599304740,-53.658539,2.195122,7.317073,0.023804,0.093018,-0.014954,-6.526054245176141,-63.29315677972676,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024604244740,-54.207317,2.682927,7.743903,0.02478,0.09021,-0.018921,-6.5842336521650395,-63.748836219015686,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024609184740,-54.939026,2.926829,7.804878,0.025513,0.092163,-0.01886,-6.643878056206319,-64.20760507925999,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024614124740,-55.853661,3.109756,8.109756,0.023682,0.094238,-0.01593,-6.699549125404872,-64.66517577821509,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024619064740,-56.829269,2.926829,8.109756,0.029968,0.095337,-0.016418,-6.765453307086688,-65.12695097061695,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024624004740,-57.621952,2.621951,7.926829,0.028564,0.095825,-0.014954,-6.827772672181538,-65.59128075147134,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024628944740,-58.475613,2.195122,6.95122,0.031067,0.087097,-0.00769,-6.89978965297405,-66.0472580905465,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024633884740,-59.146343,1.463415,6.036585,0.024475,0.079224,-0.007935,-6.96278211746241,-66.51256966911967,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024638824740,-59.634148,0.731707,4.817073,0.024536,0.072021,-0.003235,-7.029769238667058,-66.9717358865216,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024643764740,-59.695122,-0.182927,3.536585,0.018921,0.071533,-0.001953,-7.082886870242703,-67.4329975452309,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024648704740,-59.573174,-0.97561,2.865854,0.020386,0.07843,-0.007141,-7.132629537163552,-67.90728226751745,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024653644740,-59.268295,-1.52439,2.804878,0.01062,0.081116,-0.012634,-7.155827641919018,-68.39548904858898,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024658584740,-58.780491,-1.646341,3.414634,0.008423,0.09436,-0.021118,-7.1672256375749726,-68.89435077705096,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024663524740,-57.92683,-1.52439,4.756098,0.007324,0.106018,-0.032715,-7.1694108593021895,-69.40391999927655,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024668464740,-56.768295,-1.219512,6.768293,0.007446,0.11499,-0.040283,-7.166643423826486,-69.91359452717649,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024673404740,-55.853661,-0.609756,9.207317,0.005554,0.11438,-0.041443,-7.158470370795214,-70.41821873954322,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024678344740,-55.121952,0.121951,11.585366,0.001709,0.101501,-0.034241,-7.144212120726536,-70.91157808179673,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024683284740,-54.329269,0.670732,13.719513,-0.005615,0.082886,-0.032349,-7.108593964545662,-71.40565435766254,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024688224740,-53.170734,1.219512,14.817074,-0.012817,0.069397,-0.037354,-7.040205632772228,-71.9105445064009,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024693164740,-52.317074,1.829268,15.609756,-0.011047,0.068298,-0.046936,-6.968121912879809,-72.43408482378791,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024698104740,-51.707317,2.256098,16.219513,-0.005859,0.069397,-0.051575,-6.910513555501836,-72.96715899709841,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024703044740,-51.280491,2.926829,17.012196,-0.005188,0.066589,-0.054016,-6.852013154175097,-73.50643116924564,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024707984740,-50.975613,3.597561,17.439024,-0.005859,0.056458,-0.055786,-6.778631251322167,-74.06166383683012,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024712924740,-50.731709,3.963415,17.317074,-0.010559,0.046997,-0.053467,-6.671047339046197,-74.61796956709853,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024717864740,-50.365856,4.02439,17.073172,-0.009216,0.041138,-0.053772,-6.5541709701055595,-75.18483687196283,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024722804740,-50.0,3.902439,16.097561,-0.003113,0.032654,-0.049438,-6.454646904412357,-75.77497226172036,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024727744740,-49.695122,3.658537,14.512196,0.000427,0.02002,-0.041016,-6.355814025187783,-76.39191501481886,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024732684740,-49.207317,3.109756,12.743903,-0.006409,0.014282,-0.042969,-6.1409235083824285,-76.97046685288387,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024737624740,-48.536587,2.317073,10.792684,-0.003784,0.013306,-0.039185,-5.948336508566541,-77.56457954322443,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024742564740,-47.743904,1.52439,8.902439,0.000549,0.018616,-0.04425,-5.831910964410724,-78.18350035048033,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024747504740,-46.890244,0.853659,7.195122,0.007324,0.0224,-0.046265,-5.8048404864298675,-78.80851138990417,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024752444740,-46.036587,0.426829,6.280488,0.00946,0.032532,-0.053833,-5.7910238878129405,-79.41474556739033,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024757384740,-45.182926,-0.060976,5.670732,0.012573,0.042114,-0.057678,-5.79512767941776,-80.0005548070742,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024762324740,-44.268295,-0.670732,5.365854,0.010559,0.054688,-0.059875,-5.783527489242999,-80.56130473900603,,,,,
031a7384-d47f-4ae8-8f3a-ab0d7779a066,7a57dfdc-7075-487e-8974-3dfa23575253,1629309024767264740,-42.865856,-1.036585,5.060976,0.013916,0.061218,-0.064575,-5.782123622151971,-81.11158681464724,,,,,
